Timestamp,instructions,l2_rqsts_miss
    29.762056419,248031590,1574617
    29.862222888,224969300,2059956
    29.962379357,251643580,1224211
    30.062545407,229862440,2185380
    30.162710026,227630411,1869465
    30.262871443,261282936,1180905
    30.363041678,216667452,2220455
    30.463214024,247537715,1279731
    30.563389929,205255830,2546843
    30.663570878,220750503,1691896
    30.763765884,238688217,1628201
    30.863941233,220762426,2029364
    30.964125154,256162903,1035347
    31.064295913,228694038,2135719
    31.164467823,231823129,1694186
    31.264644569,254091472,1361331
    31.364814022,215512244,2165393
    31.464986456,253401539,1119452
    31.565158899,232724858,2046978
    31.665334414,215027772,1810296
    31.765485587,253241860,1355488
    31.865653373,233935769,2039253
    31.965806490,237723534,1441022
    32.065973667,242585866,1838326
    32.166143214,216987956,2081237
    32.266316417,256205993,1143579
    32.366493571,227490545,2128915
    32.466654030,233866935,1623741
    32.566793513,242283508,1609655
    32.667082990,206626535,2166305
    32.767275818,256958016,1123172
    32.867436778,232318997,2239211
    32.967615815,224238861,1718597
    33.067807470,204693752,1455691
    33.167990494,199175036,1874021
    33.268162787,242962952,1331491
    33.368350499,191071923,2287513
    33.468509004,254456573,1146550
    33.568659262,209786436,2191871
    33.668824359,186422173,1254550
    33.768985973,147011251,2106666
    33.869164298,195830139,1176695
    33.969345888,171884189,2198788
    34.069519949,223639013,1057289
    34.169701032,163140189,2351237
    34.269885051,207847225,1136285
    34.370066707,189003092,2136124
    34.470261109,214781841,1182331
    34.570415706,172424740,2318034
    34.670592340,171727359,1123711
    34.770737763,150084505,1988633
    34.870900378,234527478,1191551
    34.971076347,158636132,2171623
    35.071246372,202118305,1320470
    35.171429130,170816201,1997132
    35.271603914,198313063,1320587
    35.371825329,198756082,1972403
    35.472000200,201618222,1443874
    35.572172149,134092378,1230602
    35.672351305,164278821,1945561
    35.772533695,165429955,1151988
    35.872716834,142917179,2154139
    35.972892425,180585703,1038806
    36.073079070,139416121,1660118
    36.173262119,131304974,1607080
    36.273622708,147937871,1241906
    36.374332552,105354710,2024131
    36.474746384,133678742,1388526
    36.575259582,140927280,1105779
    36.675430175,137338392,1900013
    36.775613580,236361538,1371114
    36.875808112,193029379,2215441
    36.975992696,222219357,1221362
    37.076179341,177049320,2257656
    37.176333686,231902226,1050085
    37.276474807,205320714,2170554
    37.376618319,210596598,1162571
    37.476788072,212212577,2180149
    37.576966347,208515199,1563694
    37.677149476,219940649,1909981
    37.777323948,203708443,1937966
    37.877503859,236498490,1417018
    37.978736947,161029109,2126026
    38.078907069,211743868,1422060
    38.179074126,154910895,1748798
    38.279254455,170349318,1409855
    38.379413303,165273551,1237135
    38.479590288,133661563,2055389
    38.579993449,165628466,1149319
    38.680471316,159017607,2098139
    38.780735502,227301696,1155028
    38.880908118,188546232,2091815
    38.981075199,253259811,1163132
    39.081240514,160149658,2082287
    39.181398691,223307206,1064244
    39.281569710,132369903,2078099
    39.381731465,192512129,1226780
    39.481904456,187370569,2002533
    39.582047392,244633956,1136171
    39.682196521,154110453,2210150
    39.782369907,183247530,1145938
    39.882680338,154753178,1803847
    39.982853544,188792497,1472082
    40.083029453,188039336,1760979
    40.183225577,149388951,1427155
    40.283416967,215159349,1292246
    40.383582983,234392310,1980795
    40.484084041,209497202,1979108
    40.584256557,207768014,1409153
    40.684428466,164074392,1980062
    40.784600207,175717320,1400108
    40.884777345,183472123,1575264
    40.984939411,181789131,1835927
    41.085100208,149121183,991437
    41.185318169,158123624,2152143
    41.285501817,223831555,1139144
    41.385686961,201506898,2126665
    41.485847142,239659965,1311890
    41.586033271,237850084,1981200
    41.686192960,212085608,2031945
    41.786344389,248147463,1153083
    41.886511630,210853083,2097307
    41.986657811,229608307,1213269
    42.086834586,213935061,2126391
    42.187002126,228305938,1698600
    42.287167053,247475082,1376671
    42.387321542,200803099,2237894
    42.487473941,247269572,1153510
    42.587672369,204296524,2082040
    42.687863826,221593458,1525749
    42.788040242,209202212,1932286
    42.888202433,197673821,1591838
    42.988354268,172623718,1679080
    43.088508730,170466209,1251457
    43.188660633,148457537,2019397
    43.288902305,177593917,1034447
    43.389067363,150677353,2039179
    43.489237330,199156144,1243177
    43.589409498,164529866,1916413
    43.689582925,199704636,1381705
    43.789740198,214157446,2049142
    43.889891275,247966195,1146266
    43.990038780,181901274,2357885
    44.090192383,142452442,1761771
    44.190360444,203353101,2019461
    44.290527968,220016373,1209122
    44.390703151,206461188,2068628
    44.490877770,248228526,1035074
    44.591055151,223089899,2149701
    44.691235758,222431652,1474802
    44.791408314,155189010,1636871
    44.891575065,142944009,1076300
    44.992054054,161288330,2141322
    45.092239814,247990856,1025353
    45.192379380,215427448,2151522
    45.292555199,206778958,1157458
    45.392726776,212355517,2121122
    45.492894093,207454651,1598823
    45.593071970,216188901,1776359
    45.693241489,199474476,1980947
    45.793421378,235267938,1253485
    45.893574298,211048202,2188151
    45.993858618,242311477,1125689
    46.094013574,175082243,2013222
    46.195151499,182681019,1221437
    46.295326781,145634171,2253673
    46.395506714,213630737,1104093
    46.495677433,156388099,2005846
    46.595840393,181729487,1177865
    46.696014285,165037999,1806816
    46.796799714,188067886,1468187
    46.897031926,168844156,1211762
    46.997220843,184662484,2131165
    47.097375069,207376526,1389446
    47.197545132,154229731,1743928
    47.297720874,184868398,1113433
    47.397898660,120128047,2168575
    47.498083746,163435534,1247376
    47.598275403,141785495,1356766
    47.698461241,158037360,1999436
    47.798642636,227043252,1305751
    47.898818459,180394980,2078826
    47.999001393,207874863,1350191
    48.099179077,220739478,2024705
    48.199356022,208883430,1846014
    48.299545848,219983505,1465046
    48.399732600,190350492,1943089
    48.499913088,263560029,1172202
    48.600085966,232041074,2215389
    48.700284834,207890045,1319055
    48.800455418,152508450,1828011
    48.900628727,182780227,1076052
    49.000813275,160438790,2101159
    49.101008828,205107011,1064648
    49.201172953,142280725,2150871
    49.301356708,254698875,1185354
    49.401510563,228173759,2144529
    49.501649849,225299860,1494072
    49.601816984,239788341,1830243
    49.701960148,195999655,2058329
    49.802128766,261189028,1145867
    49.902286242,221524451,2226247
    50.002460930,245290311,1337346
    50.102621164,234601894,1903385
    50.202773330,215430255,2035985
    50.302937362,261975293,1153077
    50.403116236,229955946,2272378
    50.503286676,231779145,1634387
    50.603429855,253680163,1547472
    50.703584442,227902520,2040696
    50.803777721,250343106,1267963
    50.903960735,231514669,2111399
    51.004130776,223294702,1888788
    51.104299907,260769423,1150070
    51.204469586,220524915,2210671
    51.304624758,250258191,1287216
    51.404778862,246129154,1922291
    51.504966244,216427735,2068532
    51.605138081,258907379,1173511
    51.705332993,228944860,2267008
    51.805512012,228784586,1700618
    51.905693033,254067926,1500082
    52.005850113,227743109,2056550
    52.106043769,235614435,1170129
    52.206214947,212890952,2053043
    52.306382931,233042710,1692424
    52.406551628,257796944,1463751
    52.506719609,219071139,2167774
    52.606860141,255761996,1201087
    52.707012056,239346364,2014453
    52.807200941,210871086,1958163
    52.907397869,232948979,1409729
    53.007555138,215616360,2100541
    53.107692480,230146062,1173518
    53.207851038,202069863,2119180
    53.308002879,228524588,1350082
    53.408165329,240107803,2024000
    53.508320679,205780310,1979865
    53.608462951,226746732,1254571
    53.708605977,208633275,2126035
    53.808762412,194694748,975105
    53.908942783,158493275,2129614
    54.009130055,193058594,1248678
    54.109298521,223612616,2025523
    54.209457766,228827668,1117140
    54.309693452,146088712,2388363
    54.409864424,192154409,1104625
    54.510053068,153881349,2035843
    54.610206348,233009793,1228732
    54.710385482,185061912,2237375
    54.810563442,252396717,1116354
    54.910724608,137285480,3371661
    55.010882576,78868264,4118382
    55.111071827,94193575,4729781
    55.141010264,28689146,1018405
