Timestamp,instructions,l2_rqsts_miss
    23.150200137,423709965,3679835
    23.250382498,469458333,3166037
    23.350568332,434413493,4061684
    23.450754327,459682834,3137139
    23.550946535,464718738,3538566
    23.651132210,455048003,3403336
    23.751319191,451483798,3361998
    23.851500278,438535654,3825743
    23.951699837,468800965,2887653
    24.051881212,435490061,3981185
    24.152369823,443762139,3087016
    24.252555899,466166235,3385264
    24.352744242,440006712,3719982
    24.452931153,441273690,2989639
    24.553108690,320563894,3561874
    24.653284958,465993856,2804383
    24.753471236,403979625,4015386
    24.853788513,466987998,2691935
    24.953968208,405809279,3973850
    25.054152678,414445368,2410108
    25.154327015,415062751,3987653
    25.254510555,440948674,3267273
    25.354700573,461601124,3296267
    25.454882110,407276909,3938548
    25.555076768,473679301,2336443
    25.655256520,419480554,4246471
    25.755435026,474218472,2462091
    25.855869897,431802759,4062775
    25.956688038,430612477,3426669
    26.056866561,456576779,3157339
    26.157062405,397076533,4063834
    26.257241700,481306228,2232352
    26.357422882,406934060,4349997
    26.457608057,480526011,2435271
    26.557794356,428988659,4171293
    26.657982971,435405811,3428000
    26.758133560,454251824,2985139
    26.858315850,406292673,4038697
    26.958511073,453765473,2426415
    27.058703405,412227741,4160565
    27.158883738,460233571,2344292
    27.259072889,422314184,4197090
    27.359286228,444422317,3117543
    27.459474230,463078075,3383516
    27.559656295,433387040,3667749
    27.659836255,465364224,2951374
    27.759999005,423715257,4157430
    27.860196235,468557721,2925112
    27.960349069,293420093,5964308
    28.060539498,302562307,5346966
    28.160696731,207126735,7758448
    28.260859769,79763653,4074122
    28.361045956,91242686,4634187
    28.461223909,28513697,1009759
    28.561515587,<not counted>,<not counted>
    28.661731621,<not counted>,<not counted>
    28.762006998,<not counted>,<not counted>
    28.862177030,<not counted>,<not counted>
    28.952476057,4999650,151264
