Timestamp,instructions,L1-dcache-load-misses
     3.417266113,84884,2785
     3.427524413,<not counted>,<not counted>
     3.437739872,<not counted>,<not counted>
     3.447940143,<not counted>,<not counted>
     3.458122028,<not counted>,<not counted>
     3.468286633,<not counted>,<not counted>
     3.478467449,<not counted>,<not counted>
     3.488658605,3582229,59080
     3.498833570,94349,6262
     3.509001276,8661618,90630
     3.519174287,102593,3226
     3.529405184,<not counted>,<not counted>
     3.539594106,<not counted>,<not counted>
     3.549788321,85412,2802
     3.559969844,<not counted>,<not counted>
     3.570127366,<not counted>,<not counted>
     3.580351921,<not counted>,<not counted>
     3.590503630,<not counted>,<not counted>
     3.600680783,<not counted>,<not counted>
     3.610895202,<not counted>,<not counted>
     3.621152446,<not counted>,<not counted>
     3.631307861,3678795,70676
     3.641547727,4754310,44123
     3.651716330,<not counted>,<not counted>
     3.661929851,3422828,51152
     3.672113449,19566353,139559
     3.682288278,17817565,197416
     3.692475941,23241456,157768
     3.702640050,33560967,174098
     3.712816429,26224603,76671
     3.723075750,28287206,46529
     3.733249792,26509385,95378
     3.743417654,23755270,186911
     3.753584603,27388200,154799
     3.763751365,27457415,179540
     3.773950728,22599172,231810
     3.784124092,18906592,257601
     3.794319566,17534809,227659
     3.804472229,19792306,235241
     3.814642948,14980632,256318
     3.824816599,19075772,171646
     3.834979990,25777785,225354
     3.845121732,19093450,212755
     3.855286403,9242855,225660
     3.865478131,23910115,267856
     3.875659912,39849115,612659
     3.885833787,32461181,485207
     3.896408870,47848038,328836
     3.906588251,54225976,143119
     3.916770098,51570394,135192
     3.926952602,52731109,217277
     3.937151323,43255828,398167
     3.947350742,51895881,318236
     3.957532009,52387410,354708
     3.967713451,48268763,402333
     3.978163875,49776107,395561
     3.988345277,50414160,414531
     3.998598019,47949876,564214
     4.009054303,48728378,615631
     4.019304159,50055706,520472
     4.029581858,49219413,580552
     4.039858974,49413870,359444
     4.050244913,50942185,640092
     4.060533558,46715228,552354
     4.070787307,39816580,538415
     4.083380582,67806544,480986
     4.093717361,52719717,336053
     4.104266648,55382510,347077
     4.114535868,50973110,496064
     4.124784527,49001413,612358
     4.135048896,53916365,531977
     4.146856894,54029005,688613
     4.158197321,53497943,588609
     4.174174811,66182687,931979
     4.185379161,47327329,714391
     4.195555715,52005723,647045
     4.206224807,52037564,673551
     4.219711549,56065675,907591
     4.245428787,104532016,1624406
     4.255710239,40466746,555127
     4.266147288,55111322,615124
     4.276434496,42810635,440371
     4.288119231,47286240,672171
     4.298407598,43400139,534395
     4.308759704,41753644,679660
     4.319043945,44511162,337913
     4.329332888,52013256,1012642
     4.339616905,49296634,596176
     4.350175140,38821290,393194
     4.360490697,33123169,817550
     4.370781699,40178814,462687
     4.381047801,43450445,340712
     4.391319151,51125941,512519
     4.401627519,54782293,532156
     4.411897547,41693395,534782
     4.422149571,45662201,574444
     4.432428828,39309432,579014
     4.442704642,49092572,589560
     4.452975822,46746571,605637
     4.463239233,56429065,718699
     4.473523133,44312260,572349
     4.483805124,42660461,633451
     4.494074307,40592886,618960
     4.504386012,47302526,695353
     4.514674700,37647707,702655
     4.524964109,46127038,684208
     4.535225222,52111359,682475
     4.545486364,45596486,733993
     4.555744316,43380315,613923
     4.565981878,33909939,437271
     4.576246180,42239742,670199
     4.586486302,44865542,675170
     4.596745322,37299779,523459
     4.607032771,39868262,538184
     4.617301865,35455543,598040
     4.627579957,39004446,524185
     4.637907174,44871818,577262
     4.648213181,52965906,638435
     4.658470267,46961384,654043
     4.668743441,32145428,511278
     4.679010236,36802865,469671
     4.689261506,33410096,424086
     4.699513786,38663723,414665
     4.709809122,41223299,518555
     4.720147653,42112320,691271
     4.730416488,30316106,427637
     4.740697276,45197076,717041
     4.757174603,53244910,801645
     4.767456479,19216072,457042
     4.781577867,49590393,678053
     4.792184190,37815688,476614
     4.802936033,40865283,653821
     4.813531754,32610848,537807
     4.823780744,39780479,568264
     4.834061169,49534378,647356
     4.845197750,32132818,400420
     4.855489784,43022062,592908
     4.865767638,41890567,514973
     4.876015593,24617322,293353
     4.886192694,29050973,326258
     4.896621835,37679904,307147
     4.906901545,53308620,540151
     4.917229586,36479444,533212
     4.927532348,44459255,565604
     4.937811264,44261201,555185
     4.948104688,43531871,493658
     4.958380179,38752477,446033
     4.968662884,44482860,576840
     4.978938990,42502634,536227
     4.989209543,43202711,544039
     4.999500774,42618162,563843
     5.009788469,36029356,449439
     5.020391640,38332193,522081
     5.030647726,29796839,346568
     5.040945539,33560268,409262
     5.051231757,33442398,447502
     5.061523129,34216741,491241
     5.071820940,35238336,433195
     5.082181106,32689670,456841
     5.092482255,22470326,448483
     5.102793802,36764705,549472
     5.113094479,33391787,414891
     5.123483093,35877924,493457
     5.133781500,40532491,543652
     5.144103444,40448927,497413
     5.154389117,33756341,450867
     5.164674215,37460748,505861
     5.174965844,36628105,512246
     5.185240448,35500643,440042
     5.195526710,28459578,433186
     5.205818015,35593108,495759
     5.216131435,26431535,331898
     5.226435536,26603625,391006
     5.236751331,24549143,301129
     5.247059405,36339827,562866
     5.257420504,30262961,390318
     5.267867903,32175118,491786
     5.278172775,24883746,340284
     5.288485388,35179602,474989
     5.298762392,22378036,460314
     5.309050167,32496513,456890
     5.319360785,26696029,371031
     5.329740020,42037256,625200
     5.340062458,38262957,489320
     5.350347092,38273133,595040
     5.360633981,32732969,674031
     5.370927870,41133563,566047
     5.386169377,51035824,666095
     5.396425633,33445974,405749
     5.414140191,58986561,806897
     5.424748542,48001180,628785
     5.435140401,33052149,434663
     5.450179382,50690142,702068
     5.466176640,66239393,896099
     5.476384337,41903273,536876
     5.490117438,50721182,729439
     5.500310479,35295477,446301
     5.518779911,63039958,872010
     5.534162800,52603441,726169
     5.546227334,40024206,541430
     5.556403885,26844620,368827
     5.566675273,33409795,404481
     5.576960269,32433365,495554
     5.587231748,26661145,359776
     5.597506653,25780235,456429
     5.607754345,39500419,423027
     5.618044643,33015065,460957
     5.628317671,41542649,578876
     5.639482715,37676339,534026
     5.658884896,56954613,783104
     5.671925722,35217039,506377
     5.682466452,33566484,498826
     5.698331748,43849655,576104
     5.709463702,27434991,274370
     5.722150151,32823732,459416
     5.732435555,32583064,292607
     5.742728189,36434944,580693
     5.753037973,34313403,445378
     5.763952116,24996494,340060
     5.774226485,31699399,636486
     5.784528951,29726674,466579
     5.794869562,38565733,663389
     5.805201435,40348578,535069
     5.815469271,47517760,673051
     5.825725261,39213120,579754
     5.836056475,46625440,649529
     5.846331115,41056995,556495
     5.856645998,38306089,521196
     5.866910234,41555787,584167
     5.877173104,38572545,537968
     5.887451140,34251820,461294
     5.897731852,37513321,525514
     5.908030769,32257484,484482
     5.918327838,31556432,729090
     5.928605015,38578366,514222
     5.938876456,33641451,515820
     5.949161735,32083714,505767
     5.959512838,34400908,503259
     5.969801197,28460463,497602
     5.980246715,40336027,619450
     5.990476748,31828366,468767
     6.000740539,31620661,455802
     6.011009061,38007001,596345
     6.021255328,34612971,514609
     6.031527110,47080361,657220
     6.041792956,35897310,485863
     6.052085556,42260134,629989
     6.062390169,50784324,751251
     6.072688341,40105421,586396
     6.082965097,43257957,607382
     6.093223039,34167987,450368
     6.103528268,38451101,594475
     6.113831828,42629277,628980
     6.124148897,41099032,644413
     6.134409902,48374390,622772
     6.144711481,35171768,545233
     6.162176057,49478067,683019
     6.177805671,62698253,929129
     6.198140970,71961326,1039225
     6.210493667,52196323,801383
     6.220771430,40475171,574020
     6.231130817,41448154,596975
     6.241406023,41794549,595218
     6.251673959,45667402,703118
     6.262168564,42029126,597913
     6.272460425,42486156,588537
     6.282803349,37305560,513937
     6.293077774,32603410,585824
     6.303359884,39476773,668314
     6.313784828,43534971,624749
     6.324360855,34170661,479336
     6.334636499,40675974,608501
     6.344928880,34186961,487719
     6.355255851,29359837,417855
     6.365541623,35607107,515177
     6.375828275,30741896,434185
     6.386138349,38380351,589100
     6.396464825,42326650,652349
     6.406724927,43955691,680026
     6.417074441,27516040,544509
     6.427487577,39129308,682109
     6.437816010,30477086,637762
     6.448113828,36934160,538824
