Timestamp,instructions,LLC-load-misses
   319.142529221,4774737377,5544108
   320.142906876,4795784325,5245766
   321.143305706,4844823704,4464932
   322.143674371,4843060322,4538732
   323.144235909,4801885289,4721078
   324.144607206,4895268715,4469055
   325.144960148,4822868883,4402919
   326.145294915,4796416834,4677154
   327.145635974,4795726405,4595212
   328.146228494,4866512585,4699352
   329.146595280,4751886644,4821594
   330.147209880,4836673828,4929947
   331.147681335,4862037955,4973963
   332.148057576,4801240242,5084055
   333.148689461,4800357554,5205939
   334.149091948,4810182977,5865930
   335.149438042,4790948184,5465900
   336.149826919,4839971759,4947452
   337.150208036,4856436630,4802475
   338.150849664,4817952715,4771053
   339.151287981,4788888270,4831799
   340.151633101,4891740484,4696025
   341.151990702,4777288917,5456769
   342.152366950,4791163004,4572954
   343.152953936,4809755149,5408349
   344.153325439,4869435229,4694654
   345.153738783,4831810857,6797158
   346.154113828,4546821955,11212391
   347.154304490,4143719939,12955168
   348.154503617,4481040448,2424947
   349.154753685,4446993465,2464400
   350.154944761,2333641169,13472299
   351.155175423,1527818711,7373672
   351.243672658,4651368,31471
