Timestamp,instructions,LLC-load-misses
     4.896863744,56406755,52522
     4.907099850,52739390,50022
     4.917740258,54527439,53240
     4.928011587,50355543,44074
     4.938271884,45437250,247334
     4.948553461,49660440,90069
     4.958840417,48172825,46149
     4.969144049,55368391,48759
     4.979407220,54481828,51625
     4.989659388,55034382,50485
     4.999944531,43113450,41271
     5.010270803,51333668,59842
     5.020574496,47301610,148856
     5.030858301,55149182,45057
     5.041095604,55565466,42950
     5.051356416,54976329,44025
     5.061614615,53021520,42978
     5.071995474,56336506,44924
     5.082245397,54983898,44586
     5.092484570,55289983,45447
     5.102743381,54899935,44805
     5.112994989,55801381,43278
     5.123250903,55549664,45633
     5.133530732,54746338,45354
     5.143788740,54693434,45196
     5.154054914,54390066,45726
     5.164318209,52065990,45498
     5.174605967,53925734,48322
     5.184862735,54729047,48403
     5.195285319,55430576,49436
     5.205516368,54322116,49057
     5.215781593,55707632,49541
     5.226045394,54369970,50138
     5.236308988,55024937,50024
     5.246566088,53586650,49947
     5.256834371,51198812,48568
     5.267143060,53141798,51510
     5.277574491,54052554,52772
     5.287853942,54953048,51815
     5.298108175,54898514,52439
     5.308414919,54730890,52562
     5.318814408,55104621,53839
     5.329053602,55138015,53117
     5.339355926,53143266,52406
     5.349621116,50292425,47431
     5.360095179,51056827,65380
     5.370353161,47356522,45292
     5.380657009,42057005,40925
     5.393704796,48693384,52725
     5.403953366,41129091,36754
     5.414211058,42329861,42475
     5.424466956,40312047,38686
     5.434737248,44492299,44534
     5.444991275,43158608,40639
     5.455341351,42937741,43639
     5.465604050,41457528,42132
     5.475903194,43465557,43302
     5.486218866,39934061,39941
     5.496482821,40698719,43726
     5.506727172,46606466,48616
     5.516991813,44578526,47897
     5.527261913,42252056,49803
     5.537593007,39913373,43979
     5.547867939,47047293,48459
     5.558179782,24341175,25773
     5.573802086,41776685,130230
     5.584076632,15653282,18563
     5.597646836,29422859,72634
     5.609617101,33382257,59777
     5.619907817,33614281,40799
     5.630179701,38737374,40177
     5.641613378,38528280,37042
     5.651860503,34368327,29987
     5.662417540,43178927,38927
     5.678236361,56285164,54888
     5.689248041,29248687,25324
     5.699590379,43883675,39165
     5.709844606,39359069,35800
     5.720095682,43475912,32660
     5.731013881,54039226,41499
     5.741553467,55295174,44424
     5.751817262,56152834,43008
     5.762075900,53311809,44272
     5.772338498,55145430,44229
     5.782601311,52971204,41312
     5.792871150,54438867,44470
     5.803163789,54508201,43584
     5.813418011,54305296,43320
     5.823657573,52095188,43663
     5.833930610,51026213,44292
     5.844206193,52085737,44253
     5.854483544,52926230,44321
     5.864736155,54815410,44569
     5.875144890,51358568,45313
     5.885549715,51043564,46485
     5.895835185,48802734,44052
     5.906121573,50554774,45344
     5.916387329,49411871,44270
     5.926656167,50193451,46916
     5.936923677,50134598,47354
     5.947187213,47255628,46126
     5.957549461,50266154,47207
     5.967779575,49943288,45960
     5.978029060,51243512,47821
     5.988288197,47361333,44501
     5.998579427,45622800,42552
     6.008877053,49451029,45514
     6.019125061,47727622,48594
     6.029444328,43020590,62764
     6.039754062,41255336,202704
     6.050027668,49954155,51047
     6.060279470,48943882,46391
     6.070506408,51403435,46116
     6.080744432,50935981,46721
     6.091041735,51775216,47861
     6.101567393,50210959,47914
     6.111856183,53862208,49710
     6.129426179,78582236,76946
     6.139691905,39876032,42325
     6.149953994,39710211,39932
     6.160201071,39717458,39149
     6.170435713,39274986,40747
     6.180673971,41699545,40427
     6.190915326,39377743,41496
     6.201171233,38670144,40203
     6.211449546,36555713,39299
     6.221777477,41405135,49762
     6.232041835,38302913,41927
     6.242308420,42015733,48436
     6.252589053,53482277,53299
     6.262837968,54708426,52981
     6.273081021,54675997,54287
     6.283341026,51215468,50904
     6.293785104,56039421,56521
     6.304021882,54124437,53113
     6.314282339,52555640,52989
     6.324570098,55364195,52552
     6.334813420,52009130,53847
     6.345072530,55480757,55462
     6.355323388,55166405,53687
     6.365580442,52342935,50033
     6.375843312,41868379,39266
     6.386226554,32936118,61233
     6.396509065,42647649,54867
     6.406771493,53277419,49048
     6.417043709,53718947,47153
     6.427339826,55069303,48231
     6.437579474,55038110,48968
     6.447834876,55513861,47579
     6.458105869,55092232,50702
     6.468396093,54436102,49933
     6.478676771,52663114,48934
     6.488944892,54728751,50599
     6.499221165,53881081,49346
     6.509548840,54191072,51013
     6.519793214,40909584,38606
     6.530105587,45775192,46678
     6.540381473,41312977,37521
     6.550658714,45684704,45798
     6.560927133,33008464,33912
     6.571174640,39972094,39981
     6.581575898,41219594,45466
     6.591860771,40839366,46451
     6.602117032,50828279,53497
     6.612383678,53856521,51167
     6.622640572,51308042,50514
     6.632936667,54477365,53156
     6.643192841,48691524,49535
     6.653569297,54345979,55083
     6.663829572,54882686,54461
     6.674079252,54345814,55327
     6.684349498,54307462,54075
     6.694597205,53391382,55584
     6.704840543,54451689,55789
     6.715115338,58052916,126646
     6.725596908,53824024,137123
     6.735942750,50370130,67882
     6.746252398,51460414,141273
     6.756595980,47617724,150487
     6.766884214,54669422,100851
     6.777166644,55375645,84665
     6.787454681,56017894,80092
     6.797709198,56014902,80303
     6.807938123,54521626,88759
     6.818225618,54301707,85061
     6.828482959,49240036,101706
     6.838778863,53713243,87011
     6.849044898,53227424,81093
     6.859304104,52282390,109405
     6.869577820,54178787,84367
     6.879836348,55977118,96115
     6.890080603,54376442,90440
     6.900336417,54454866,95812
     6.910574699,54412030,90733
     6.920811419,54332996,92016
     6.931073235,44512010,142095
     6.941508848,54958795,100836
     6.951742794,48048185,84124
     6.961992131,51585555,138677
     6.972255190,55894074,83940
     6.982476063,55378826,85885
     6.992704360,56496821,88669
     7.002919762,55310019,87675
     7.013142827,55215336,87160
     7.023367680,57751136,94903
     7.033588079,48985238,98587
     7.043871186,51880600,93979
     7.054104426,49843404,93472
     7.064337577,48151803,88775
     7.074556640,51605332,101888
     7.084780466,52358799,101554
     7.095154582,55791588,96015
     7.105563621,53364283,108586
     7.115791340,50910186,92108
     7.126036772,48089922,106054
     7.136315766,43702400,191001
     7.146605542,49974293,87778
     7.156842323,47683791,136389
     7.167108876,50585202,165073
     7.177405425,54458722,89958
     7.187621128,53795278,90275
     7.197842719,53305227,101873
     7.208055356,54582283,90701
     7.218274750,53502938,97237
     7.228500848,53589838,85380
     7.238732767,51720124,86888
     7.249002835,54938381,92929
     7.259223479,52263067,85981
     7.269568605,51878390,95858
     7.279815021,54791687,95369
     7.290068411,53382316,97971
     7.300314541,51201470,110347
     7.310550794,54516650,98965
     7.320795612,53377326,104850
     7.331028745,52817746,100768
     7.341308805,50393579,98223
     7.351598082,52432115,101619
     7.361833663,52705334,105192
     7.372067357,53432838,148422
     7.382346497,47506476,156426
     7.392607946,56607522,179371
     7.402839854,51056981,119713
     7.413087001,53469855,126646
     7.423344775,54929455,139837
     7.433586379,55122294,121133
     7.443831544,50228189,136941
     7.454117765,53525924,135015
     7.464358746,55166683,135641
     7.474576192,54627143,147188
     7.484809109,54296202,137140
     7.495047772,50741424,155410
     7.505578203,49917929,336304
     7.515857077,44449165,528580
     7.526142294,42006321,592600
     7.536420503,45452189,468102
     7.546684623,38634727,593349
     7.556990610,42025145,529407
     7.567237948,40442344,538488
     7.577628501,39288667,619253
     7.587894736,39603893,468617
     7.598157142,45022578,309360
     7.608410793,53045232,201767
     7.618671993,53240303,188075
     7.628933303,52106801,176136
     7.639221204,49432617,189395
     7.649501487,33858271,170426
     7.659811562,43815225,212767
     7.670091000,43542229,239369
     7.680378250,46628613,198706
     7.690662700,43158650,221803
     7.700947834,43082972,230956
     7.711241679,40353851,305684
     7.721676654,46365423,199189
     7.731913585,45596790,199301
     7.742164753,44510405,196952
     7.752393896,42477924,206084
     7.762680687,39910902,272563
     7.772965955,45713267,216006
     7.783458277,42954390,219624
     7.793774165,29635340,299505
     7.804046951,32249049,403905
     7.814313172,43712979,203369
     7.824577223,44156923,194674
     7.834829770,42581456,193755
     7.845092654,40732296,207327
     7.855344955,34458558,288861
     7.865679107,41573407,251909
     7.875901736,44655872,184780
     7.886139320,45930430,200536
     7.896356164,41422602,203333
     7.906599086,26465591,162476
     7.916874265,21515059,134500
     7.927149928,15685645,115228
     7.937597907,18833411,132816
     7.947845803,20174382,150914
     7.958107014,21933917,156799
     7.968407790,23698133,131954
     7.978663123,22598672,173736
     7.988936953,16432558,224601
     7.999214925,22245261,205408
     8.009744846,22223621,235732
     8.020203394,26852370,245377
     8.030479696,31937519,134381
     8.040763468,27013218,174556
     8.051032440,23346143,236158
     8.061642167,30013568,235567
     8.071982803,25500424,184176
     8.082260388,25474775,210816
     8.092533343,24021156,112634
     8.102803342,26555398,258342
     8.113094383,30973893,184133
     8.123367110,35168114,142674
     8.133637439,34764690,187310
     8.143927117,31690308,157062
     8.154203924,29450513,136265
     8.164487019,34628994,161136
     8.174774386,30990672,149298
     8.185060244,31554053,152593
     8.195331332,35665090,148964
     8.205598047,33990126,141274
     8.215844274,36103147,179089
     8.226111947,42935093,217881
     8.236385993,43029502,202167
     8.246663235,41996623,217272
     8.256939958,44011994,199485
     8.267222949,41935279,194091
     8.277575385,40498856,207489
     8.287957511,42980665,200171
     8.298236957,41891506,210530
     8.308516531,43433243,207320
     8.318782714,42647428,214076
     8.329068670,39154776,340449
     8.339598055,31148098,595421
     8.349872800,23848067,589300
     8.360218126,21718467,665519
     8.370521033,24782256,633764
     8.380879504,35736825,395183
     8.391145052,39595176,275130
     8.401552994,39520106,301617
     8.411832904,42938402,269179
     8.422109762,35526673,351818
     8.432388555,37769194,318782
     8.442652937,33859683,266428
     8.453640123,34801679,338604
     8.463921970,34715781,301176
     8.474195277,31167797,329841
     8.484490929,33062011,283959
     8.494781025,29396187,352605
     8.505057453,31375834,346108
     8.515327051,26322286,211853
     8.525594221,28974040,203219
     8.535871204,24855357,307316
     8.546241313,29795595,324224
     8.556482828,21859507,412260
     8.566770128,31808053,288646
     8.577042187,30999620,322201
     8.587357937,32884092,300775
     8.597640440,26219237,369010
     8.607945874,26592880,360096
     8.618206974,28101729,323250
     8.628487079,29342526,360151
     8.638763650,25874041,378592
     8.649169966,26789533,345970
     8.659432887,19129425,391714
     8.669673358,15642838,462787
     8.679940562,20806300,351633
     8.690221680,21830840,345883
     8.700490862,27986732,385435
     8.710739972,27733185,336859
     8.720999631,23326881,384340
     8.731259405,25656224,389840
     8.741525399,28437237,348150
     8.751898250,24378925,386022
     8.762149656,24112876,546927
     8.772442425,22944970,557732
     8.782733230,19684512,454595
     8.793032566,17550430,609987
     8.803273639,15760353,599706
     8.813592509,20378683,484323
     8.823992009,21859986,503462
     8.834224782,23164842,425809
     8.844511117,23584528,474564
     8.854793805,21901185,467903
     8.865144101,17421697,561839
     8.875423513,17893900,530960
     8.885690511,15257388,503179
     8.895998852,15111231,520391
     8.906266324,16283896,485585
     8.916525735,15054888,551201
     8.926807043,14812352,523082
     8.937093365,19284257,470134
     8.947372015,22626793,329292
     8.957641500,20068445,313115
     8.967917965,20461907,330462
     8.978229056,17262193,344974
     8.988540107,13746341,368969
     8.998874457,23912937,310912
     9.009170453,32261637,192405
     9.019490472,30707653,189193
     9.029781421,28373812,169748
     9.040079257,31311185,163718
     9.050364870,34786895,148610
     9.060651367,41762390,114015
     9.071099034,41376023,142672
     9.081609629,35848643,135891
     9.091903164,44550731,100173
     9.102215274,47034551,124401
     9.112510267,36436724,109309
     9.122780812,37181792,89511
     9.133077929,36583676,191228
     9.143376219,36474336,351362
     9.153660967,41069331,355799
     9.163960836,39273737,379978
     9.174317352,32875785,334872
     9.184634547,26496154,462993
     9.194954027,22487502,505735
     9.205616186,29516205,524852
     9.215950065,38972406,362308
     9.226270374,37827584,346934
     9.236746162,39401882,358128
     9.247028729,34610646,383835
     9.257444808,42858464,146209
     9.267756091,42499831,157356
     9.278048826,39819562,168754
     9.288396197,35367878,214104
     9.298707536,37907565,168575
     9.309082339,41556070,122328
     9.319383731,41639566,117078
     9.329679562,39660597,130511
     9.339984753,41766805,126555
     9.350298396,43192711,105140
     9.360607703,42331201,111239
     9.370910980,40851492,118358
     9.381183749,38708211,103330
     9.391509208,38818566,173141
     9.401816575,34967436,172031
     9.412210645,38425843,173417
     9.422519037,34623383,185949
     9.432834030,28984991,341999
     9.443146802,28742401,410031
     9.453569521,30119908,445516
     9.463897981,27652769,468857
     9.474209261,22975105,645033
     9.484508207,22658282,491969
     9.494844083,20721810,558324
     9.505153165,20934185,597857
     9.515531493,23353327,581452
     9.525829895,21388046,614542
     9.536112830,22782159,583106
     9.546394045,23047426,564394
     9.556709986,18693392,599878
     9.566993734,19571674,594708
     9.577274437,20392673,617651
     9.587559833,18988984,601906
     9.597854438,17876029,548464
     9.608169755,17549565,582639
     9.618502339,17365616,554029
     9.628801357,18058476,654459
     9.639105483,18120288,569261
     9.649627513,17772545,581271
     9.659948167,16334163,544287
     9.670230194,15667786,611293
     9.680526876,15668608,634853
     9.691003035,19769177,533727
     9.701264129,17016662,709404
     9.711581143,14998929,586897
     9.721893835,15172805,494175
     9.732189816,15945818,776707
     9.742451452,16188773,692990
     9.752751491,15957076,889508
     9.763031669,18709936,722628
     9.773638017,16034540,785232
     9.783928344,16711283,790646
     9.794190216,21107914,819235
     9.804439768,22858372,794451
     9.814730378,25318257,673482
     9.825060088,26311887,713483
     9.835345932,19509885,581253
     9.845675655,17430723,635149
     9.855985626,25645105,436634
     9.866317565,23260970,520754
     9.876645141,19675002,445036
     9.887370305,15764978,390109
     9.897638247,12949346,427038
     9.907820886,3519153,357952
     9.917996162,3460483,383654
     9.928184915,3476514,336811
     9.938364317,10623374,378552
     9.948528107,10505387,372262
     9.958693155,9995433,359667
     9.968871264,10498027,364885
     9.979215281,14945005,421221
     9.991369906,24694713,452630
    10.013635763,35366504,932308
    10.026416764,15774031,495539
    10.045616264,38780713,564365
    10.056234159,28587448,299266
    10.066516323,30028678,285540
    10.076840081,27692831,290608
    10.087159950,29135563,310470
    10.097596617,31153871,322490
    10.107908387,28612337,306931
    10.118205488,25527964,386032
    10.128844576,29963095,278328
    10.139176700,35348793,271232
    10.149461470,30061104,252246
    10.159757909,31880640,239383
    10.170044337,35984161,82026
